code,mode,source_id,source_path_or_url,source_hash,output_path_or_url,output_hash,approved_by,approved_at,approval_batch,reason,apply,review_status
1SUN00067A,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/1sun00067a/1sun00067apl.jpg,c50b65a5bb8738a4ca2aed8e1a08eb4ae5349907f07c3c1ba9ca1adbad03055d,/card-thumbnails/1SUN00067A-auto-right.jpg,2d179cd14f2b9236379551dfc47db7a1c458cfe1eee80efbfe907264d9fe2bfa,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"1SUN00067A: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
1SUN00068A,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/1sun00068a/1sun00068apl.jpg,2557459908d4bfd32b8241e894265200b406fe17ce0b925e4d48ffe53afcd356,/card-thumbnails/1SUN00068A-auto-right.jpg,1d32160f31ce9cd16262e8c3cf538f2a06ca72c7bb234ad81635a61122b4c005,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"1SUN00068A: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
2EKAI00023,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/2ekai00023/2ekai00023pl.jpg,75968ab9efbc4c5cc0d9321e06bc94593602b22098f44e664c88661273513bc6,/card-thumbnails/2EKAI00023-auto-right.jpg,a71ebb6bfde4699d2c66e5d448c68e55dcfc1c15cd933b9e63df7099f449bf56,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"2EKAI00023: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
ALDN00610,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/aldn00610/aldn00610pl.jpg,ed4be75f80d73a0dabc60ad2dd51a845c918249e22f8f0328548a3d1ccc5308c,/card-thumbnails/ALDN00610-auto-right.jpg,19ce2e2d26e6261975741d2c7f3a75e06cd6b71046a76f6dfda73520ef2583d9,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"ALDN00610: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
DVRT00078,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/dvrt00078/dvrt00078pl.jpg,2d8b6ab9ad7912d83b919832c860fdbacf8ed4ab75c50c8348a04a9e01604f65,/card-thumbnails/DVRT00078-auto-right.jpg,2529e9b2932c6323b2be7f5d4ccab8a6d6f1a58c5b07ccfa59101eceb9a33b09,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"DVRT00078: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
EMBZ00351,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/embz00351/embz00351pl.jpg,fd021c456cd82d18158028d5d4dfc4d40b5b256bc358968126b2bc0a43bc88a1,/card-thumbnails/EMBZ00351-auto-right.jpg,48c8dd94163dea1ecedcc9b71ea97bf0cb0f5a14217b4678186b17b8ddaf203f,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"EMBZ00351: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
MDTM00884,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/mdtm00884/mdtm00884pl.jpg,9a9daaf763a81046d1e0027be72e417722d740e82c33c32a48b9ccec41f91f93,/card-thumbnails/MDTM00884-auto-right.jpg,d824aeabd6c5c67f0f0e5684d07593b6827c9168a8aabccefb90f7b75fb88230,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"MDTM00884: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
MIDA00772,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/mida00772/mida00772pl.jpg,2f0491c3904efdd2bf0b799c397b2e620c4fa980752e3ea9e9ba5d4f9bdd3e87,/card-thumbnails/MIDA00772-auto-right.jpg,22fc4be053432a08d5d274207a87c24bddb0cde49017f90e15d22ecc7171ed6f,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"MIDA00772: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
MOND00308,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/mond00308/mond00308pl.jpg,14a0990262160a6b69bdf1ea72043c4cdf1daa5463fe00a296c0e67f6e730c6b,/card-thumbnails/MOND00308-auto-right.jpg,0fc3b9ca4b12a8284566aea02f8c6309b1bd38cee5d2537ec67be3f471f0817c,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"MOND00308: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
NSODN00023,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/nsodn00023/nsodn00023pl.jpg,97ec91d214ac3d2fc811a9dfa301f1cc019e9a5958558e8511b7bbd6d56e9396,/card-thumbnails/NSODN00023-auto-right.jpg,f10046860adb7771786fab18a49c709fd902f27e37dba60e851be1dea6a1c4e9,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"NSODN00023: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
NVH00085,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/nvh00085/nvh00085pl.jpg,63ee847bd9c21aec695305728064ff1f57f1bfed4a2da12107847c32f61748f4,/card-thumbnails/NVH00085-auto-right.jpg,59673d2b91871e45591c6b74e6f6a13ddea434b9993934c01f48a2f10bb5c023,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"NVH00085: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
1OKB00195,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/1okb00195/1okb00195pl.jpg,d5f9bef1b4c99a1a173120ec6fe6f3e190563b2d966cad76192a153bcfb1b07e,/card-thumbnails/1OKB00195-auto-right.jpg,2665a577170c6b38ccc7b8a8879f315856fc3fcbaddb0059e1b4a1f62575603f,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"1OKB00195: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
2DFE00116,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/2dfe00116/2dfe00116pl.jpg,76fde38c7a2db5c7009b0ff82890ed21a517dd90dc2394b1bf8a014ef4511045,/card-thumbnails/2DFE00116-auto-right.jpg,9f12d7bed11b7a71335de00ea937cd4a4da6c7e57dfc72a0bf51b357b9e4199d,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"2DFE00116: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
433NEO00856,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/433neo00856/433neo00856pl.jpg,aeea52dc98600f5e14785ab36c13d3282c76d40548f45753e3dc7be42d025118,/card-thumbnails/433NEO00856-auto-right.jpg,0387ff409611c08a3bef7cc5feeab1fd7cec43ed793f6978c39aa45471e2e3a3,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"433NEO00856: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
DVAJ00755,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/dvaj00755/dvaj00755pl.jpg,5d5104cb10d0f11a7f5af077efe2f8724ae4aeb54f4453e8905b21178165fa0e,/card-thumbnails/DVAJ00755-auto-right.jpg,b55b44b1272d28a8e9f41214dc8ff47118f5ac2db084d17720be01816e6b852d,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"DVAJ00755: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
FLAV00426,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/flav00426/flav00426pl.jpg,81b0c88aa5888da92a79c5d88559956776b2ebf175a006d75157a9671c6e0332,/card-thumbnails/FLAV00426-auto-right.jpg,70dbb2411e7959b2e41e48fbbcfa3d2d1afd64f6c6acce5d93fdb5ceef6978f3,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"FLAV00426: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
H_1711EBON00007,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/h_1711ebon00007/h_1711ebon00007pl.jpg,9c1d4911336fe792d2bbd4ad32f4340bdd15e4b2675644b37039dec2c72ab840,/card-thumbnails/H_1711EBON00007-auto-right.jpg,1daae7732c01791924c50eaf18fb84f9bd4b513970265e3ae88dfa864f4cd787,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"H_1711EBON00007: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
H_1814NMSL00046,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/h_1814nmsl00046/h_1814nmsl00046pl.jpg,ae33c8250345c7e7e46e70c5ed66bf37561b968bffd4c4fda182ae8314e1aaf4,/card-thumbnails/H_1814NMSL00046-auto-right.jpg,2f761cf96c4f5499e20563277050571467a6a4143140fd5ceebaa4ff624a0424,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"H_1814NMSL00046: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
MIZD00551,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/mizd00551/mizd00551pl.jpg,0d09c8af4f81099a23ce6d88d5d4cf36bdb023137391b22ac315625862fbb687,/card-thumbnails/MIZD00551-auto-right.jpg,8d6e61de81b7ab78bc6d39e3d24eda2b540ffa9f5a61ee2fb6fae31544913879,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"MIZD00551: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
RROY00022,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/rroy00022/rroy00022pl.jpg,339d919c7fd0228ac53c3ce982fd4769afe8e76615d1cc97027fbd132dd2fd70,/card-thumbnails/RROY00022-auto-right.jpg,db2adb51e057c6b5d4e27c1ea7712ea8715181dce5adf1927bfdcee3bb9ac988,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"RROY00022: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
H_1650EMBM00053,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/h_1650embm00053/h_1650embm00053pl.jpg,1176ed33191305182e997f4d99733f1331a43ee0f8aeeae4cffbae9f2c8b7c3f,/card-thumbnails/H_1650EMBM00053-auto-right.jpg,2f7c7268a7eb74ee6234941f641b5561aa138a57492af94a8b899177e0e8e4fb,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"H_1650EMBM00053: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
SORA00645,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/sora00645/sora00645pl.jpg,d56ffe0fb308f37f2728aa664dae09e5962d5608d00e72b1ac032a03a8d76827,/card-thumbnails/SORA00645-auto-right.jpg,7e74cab2d02014d20b30a57f6d72fa0adaede4db8fd1b28dd75d8fbfd513213d,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"SORA00645: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
CMV00211,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/cmv00211/cmv00211pl.jpg,68415f867ff43d4307d6abd4658cf4437e35720232ab3c8ae46fd42fcd977010,/card-thumbnails/CMV00211-auto-right.jpg,d1d0474a59d728b07b99d0da120dff0790c31c3dedb803afe20d65e0f8b62386,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"CMV00211: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
H_237NACT00181,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/h_237nact00181/h_237nact00181pl.jpg,79acbf99f1b36ad03c2acb1182b97b8f355e3aa81e4b39d3fd104cf6324c789f,/card-thumbnails/H_237NACT00181-auto-right.jpg,7f99374359d67b69bc2140fb5791056631a9a161b1bebad3d61135849618385f,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"H_237NACT00181: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
SOAN00131,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/soan00131/soan00131pl.jpg,346ac0bc850860ee104ae4d96efd49251139bb0a383ab441e189991642094025,/card-thumbnails/SOAN00131-auto-right.jpg,f4227a5a97e74c8f00140700ea925c284759b58fd8d555d649bdc9fc1761d0be,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"SOAN00131: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
TCD00346,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/tcd00346/tcd00346pl.jpg,a80b4ef2a56932282febfe096a46e6670046eb86e98eb96d8e197cd26d3103e8,/card-thumbnails/TCD00346-auto-right.jpg,4b3f05461bb21b01effc6ed2d4431e6569c643063d62a494195f90d7e61c4277,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"TCD00346: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
JYMA00113,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/jyma00113/jyma00113pl.jpg,b9f99d6933c7258effbd31578c5cb8847054b29f53a192f4d23bfc0a65c35291,/card-thumbnails/JYMA00113-auto-right.jpg,a0a5cbd6f384ebb2ce889aeb2813db31a7f971ee4457d2b52b3fd819df335a48,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"JYMA00113: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
VOD00064,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/vod00064/vod00064pl.jpg,3b08810ebd4cde89b9a9e403999866df9eecdda61206bf20abd67acd4fe5d815,/card-thumbnails/VOD00064-auto-right.jpg,be5b51d23cabe1d7fdf53abc24b37f32b0536e87f0db16f1d662238361e3f212,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"VOD00064: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
CEAD00764,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/cead00764/cead00764pl.jpg,2cb4ebb2fe74056a6ba6ec448e0bdce4ae0ee19809b98e27b1c9b91aa6006704,/card-thumbnails/CEAD00764-auto-right.jpg,2bb93f3e3978006736030976341eab6db1abfd29218c234562619b62551a0ca9,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"CEAD00764: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
H_1440FGAN00187,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/h_1440fgan00187/h_1440fgan00187pl.jpg,fb620fab945088584b334094b9fd44238fdf34c062e0f16b0b6106502f1e7bd2,/card-thumbnails/H_1440FGAN00187-auto-right.jpg,6f45c19105536a4fe80a656837cc81d7567d5b847254b9643cfd96b4b723e1e3,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"H_1440FGAN00187: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
ROYD00330,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/royd00330/royd00330pl.jpg,2483094a1384be5d60b5ee6f4cc0f2319478533da5dbff31896cf14660dba07a,/card-thumbnails/ROYD00330-auto-right.jpg,7e362a72a5ff4e728a4edbbf74376bcfb8a78dfea462dc4aaf2a52472b160be8,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"ROYD00330: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
CAWB00031,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/cawb00031/cawb00031pl.jpg,03354df1034e6b14ef9bdf643456d4c0c53508aad2a360394ded0d6a0aa1cdb3,/card-thumbnails/CAWB00031-auto-right.jpg,edeb9268062555cdccd334f510a45bc71a1be3191d0d865e19efef6c1b7b8e3c,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"CAWB00031: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
H_1440FGAN00188,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/h_1440fgan00188/h_1440fgan00188pl.jpg,15f4e1e71f71a2776dee80aebfc7a526a061d113105f75968e3e48a5d342a457,/card-thumbnails/H_1440FGAN00188-auto-right.jpg,a61e1c01a7d9fc7ea172c0af7d918776b54da4946f4a9e14c9f7073c5dee62c2,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"H_1440FGAN00188: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
MKMP00753,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/mkmp00753/mkmp00753pl.jpg,de3d8bf3ee81a6bfa60b0e8620ca379bc942eab7a9e49f9ada6293e7312483f0,/card-thumbnails/MKMP00753-auto-right.jpg,be82bba36a0b3b1908a8f82ddbbcf3df56b0af6e3fd97aa2b267744b0318488b,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"MKMP00753: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
H_1240MILK00304,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/h_1240milk00304/h_1240milk00304pl.jpg,f3eb63d7e4207c337cdab95bf7135c231e1d252baaa9f19a54a5c6b0f5f07e31,/card-thumbnails/H_1240MILK00304-auto-right.jpg,ba7654baa6c584725c84dc89205773b14aea2f65a2a4c9b61c83254df4ad0988,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"H_1240MILK00304: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
VRKM01888,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/vrkm01888/vrkm01888pl.jpg,55a9e7d9caa817a11099d1948081c7c4caf3ca56dda4fbca2407a23eaba127d1,/card-thumbnails/VRKM01888-auto-right.jpg,827e147a00b09701505e6873013dfa60f05e4d6657a713baee3cf2c8f8ec4a2b,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"VRKM01888: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
HOKS00233,PACKAGE_CENTER,dvd:center,https://pics.dmm.co.jp/digital/video/hoks00233/hoks00233pl.jpg,0df16c82d5c378480d42e96a683d3b2eb934ea098de681454bd450c58f606c52,/card-thumbnails/HOKS00233-auto-center.jpg,5361debded66ae46d277654b063e64e01b2f5a1c66c02b08c0b9268f6d00c5dc,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,HOKS00233: PACKAGE_CENTER gives the clearest balanced view of the primary subject without the right crop's edge/text imbalance; FULL is smaller and SAMPLE candidates are less representative; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.,true,HUMAN_APPROVED
AGMX00273,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/agmx00273/agmx00273pl.jpg,c618c1facdb20ce406278c3f83e325551dd7da3a9635c97cdacf0e371fabda90,/card-thumbnails/AGMX00273-auto-right.jpg,2cb7e853c38a9fe38e8bc5b01e913d5c650f74533f5820b42abb3738a058213b,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"AGMX00273: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
1FCDSS00117,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/1fcdss00117/1fcdss00117pl.jpg,7d256755251c6266bdc027b9b39fce4596228ef2a4b74bbf4f13844c5c82384e,/card-thumbnails/1FCDSS00117-auto-right.jpg,d57cebdc64e41b6b6b47aa9a58526e4cfd3517377b86251714121687b0dde4a8,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"1FCDSS00117: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
1SBGVR00015,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/1sbgvr00015/1sbgvr00015pl.jpg,36d53b6b3af589a85c27b189de5ca9035caf3b824b9f3736c9890c9a112ee38f,/card-thumbnails/1SBGVR00015-auto-right.jpg,53d86160959f53657f4d485df8242a547303627736a37a477bfac7578cc54a5d,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"1SBGVR00015: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
CRNX00355,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/crnx00355/crnx00355pl.jpg,526a8cd7e7e02f009f94e7e80f6ad131ce9bf64140356344a9057d7559e6284b,/card-thumbnails/CRNX00355-auto-right.jpg,d735c73ecad0b5c2aecab299e6c7042add4739c5c1fe4e0cae4ed2d95eb5713b,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"CRNX00355: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
